Name,Ticker,Pricing Source,Security Type,Market Sector,BBGID,BBGID Composite,BSID,Unique ID
STONEGATE MORTGAGE CORP,SGM,UN,Common Stock,Equity,BBG005D27VX7,BBG005D27VS3,627102378263,EQ0000000032019868
NORCRAFT COS INC,NCFT,UN,Common Stock,Equity,BBG005D27ZY7,BBG005D27ZS4,627102378272,EQ0000000032019904
ALPS/ALERIAN MLP EQUAL WEIGH,0882693D,UN,Closed-End Fund,Equity,BBG005DPDXG4,BBG005DPDX92,627102458785,EQ0000000032114059
FIRST TRUST NEW OPPORTUNITIE,FPL,UN,Closed-End Fund,Equity,BBG005FHWCR3,BBG005FHWCL9,627102586781,EQ0000000032227060
MARCUS & MILLICHAP INC,MMI,UN,Common Stock,Equity,BBG005GBRSX9,BBG005GBRSR6,627102853372,EQ0000000032240743
500.COM LTD-CLASS A-ADR,WBAI,UN,ADR,Equity,BBG005GRZWP5,BBG005GRZWJ2,627102748351,EQ0000000032260148
AMERICAN PETROLEUM TANKERS P,JAT,UN,Unit,Equity,BBG005GS28L6,BBG005GS28D5,627102748614,EQ0000000032260244
TRIPLEPOINT VENTURE GROWTH B,TPVG,UN,Common Stock,Equity,BBG005GXFKP0,BBG005GXFKJ7,627102765334,EQ0000000032275384
STARWOOD WAYPOINT RESIDE,SWAY,UN,REIT,Equity,BBG005J68D43,BBG005J68CZ1,627103028385,EQ0000000032433708
AUTOHOME INC-ADR,ATHM,UN,ADR,Equity,BBG005JYTDY6,BBG005JYTDQ5,627103082319,EQ0000000032481336
SCORPIO BULKERS INC,SALT,UN,Common Stock,Equity,BBG005KLVW68,BBG005KLVW13,627103174252,EQ0000000032578754
INTRAWEST RESORTS HOLDINGS I,SNOW,UN,Common Stock,Equity,BBG005KRLQR6,BBG005KRLQL2,627104724274,EQ0000000032621621
RSP PERMIAN LLC,0897267D,UN,Common Stock,Equity,BBG005KSWRL6,BBG005KSWR72,627103208384,EQ0000000032628437
RSP PERMIAN INC,RSPP,UN,Common Stock,Equity,BBG005KSWW44,BBG005KSWVW5,627103208432,EQ0000000032628497
CYPRESS ENERGY PARTNERS LP,CELP,UN,MLP,Equity,BBG005L7VZ70,BBG005L7VYX4,627103271638,EQ0000000032661162
HALYARD HEALTH INC,HYH,UN,Common Stock,Equity,BBG006G41J34,BBG005L86G05,627107021741,EQ0000000032662980
NORTHSTAR ASSET MANAGEMENT,NSAM,UN,Common Stock,Equity,BBG005PCN2M0,BBG005PCN2G7,627108161701,EQ0000000033056165
VECTRUS INC,VEC,UN,Common Stock,Equity,BBG0064LTSY5,BBG005PG80K4,627105747148,EQ0000000033085788
HIGHLAND MLP INCOME FUND,0920367D,UN,Mutual Fund,Equity,BBG005PV1P14,BBG005PV1NW5,627103822883,EQ0000000033113032
WASHINGTON PRIME GROUP,WPG,UN,REIT,Equity,BBG006D8NYH6,BBG005PWSVQ3,627107028803,EQ0000000033118426
RICE ENERGY INC,RICE,UN,Common Stock,Equity,BBG005Q2L6C5,BBG005Q2KYS8,627103858548,EQ0000000033144172
GATES GLOBAL INC-CLASS A,GGI,UN,Common Stock,Equity,BBG005Y49Q50,BBG005RQ1XC4,627106093155,EQ0000000033234171
PARAGON OFFSHORE PLC,PGN,UN,Common Stock,Equity,BBG0064LWCN8,BBG005RVGV77,627108585718,EQ0000000033242735
LADDER CAPITAL CORP-CLASS A,LADR,UN,Common Stock,Equity,BBG005RVGZ96,BBG005RVGZ41,627104115249,EQ0000000033242771
CONTINENTAL BUILDING PRODUCT,CBPX,UN,Common Stock,Equity,BBG005S62Z86,BBG005RVNVY9,627104144582,EQ0000000033243515
IMS HEALTH HOLDINGS INC,IMS,UN,Common Stock,Equity,BBG005SSN7J5,BBG005SSN7D1,627104248143,EQ0000000033310844
FORTRESS TRANSPORTATION AND,0932375D,UN,Common Stock,Equity,BBG005T9J6S3,BBG005T0KPY1,627104346021,EQ0000000033355141
CITY OFFICE REIT INC,CIO,UN,REIT,Equity,BBG005T5RWW0,BBG005T5RWR6,627104320097,EQ0000000033412898
INSTALLED BUILDING PRODUCTS,IBP,UN,Common Stock,Equity,BBG005TJKF45,BBG005TJKDZ6,627104380011,EQ0000000033463564
PARTY CITY HOLDCO INC,PRTY,UN,Common Stock,Equity,BBG005WX31R5,BBG005WX31L1,627108792387,EQ0000000033778482
VIVINT SOLAR INC,VSLR,UN,Common Stock,Equity,BBG0071KZT88,BBG005XKJLF4,627109597250,EQ0000000033857204
TCW DIVERSIFIED INCOME FUND,0944038D,UN,Common Stock,Equity,BBG005XP9DG1,BBG005XP9DB6,627104812206,EQ0000000033879533
CATALENT INC,CTLT,UN,Common Stock,Equity,BBG005XR47W7,BBG005XR47P5,627106491664,EQ0000000033907114
RAYONIER ADVANCED MATERIALS,RYAM,UN,Common Stock,Equity,BBG006KJGNY7,BBG005XVML66,627107494115,EQ0000000033919181
MARINE HARVEST ASA- SPON ADR,MHG,UN,ADR,Equity,BBG005XVPYT0,BBG005XVPYP4,627104842925,EQ0000000033919265
VERITIV CORP,VRTV,UN,Common Stock,Equity,BBG005XZHRG9,BBG005XZHR97,627107677271,EQ0000000033938969
NORTH ATLANTIC DRILLING LTD,NADL,UN,Common Stock,Equity,BBG005Y0HM76,BBG005Y0HM30,627104877115,EQ0000000033949217
FIRST TRUST MUNICIPAL INCOME,0945481D,UN,Closed-End Fund,Equity,BBG005Y4FZ53,BBG005Y4FZ17,627104905187,EQ0000000033976602
DIAMOND S SHIPPING GROUP INC,DSG,UN,Common Stock,Equity,BBG005YZDJF1,BBG005YZDJ98,627105035127,EQ0000000034062609
ANTERO MIDSTREAM PARTNERS LP,AM,UN,MLP,Equity,BBG005ZHCBX8,BBG005ZHCBR5,627065738736,EQ0000000034101216
LA QUINTA HOLDINGS INC,LQ,UN,Common Stock,Equity,BBG005ZPTT63,BBG005ZPTRX7,627105528485,EQ0000000034151653
FIRST TRUST MUNICIPAL INCOME,0949184D,UN,Mutual Fund,Equity,BBG005ZRYNZ4,BBG005ZRYNS2,627105146271,EQ0000000034161806
NORDIC AMERICAN OFFSHORE LTD,NAO,UN,Common Stock,Equity,BBG005ZVK8Y4,BBG005ZVK8T0,627105161387,EQ0000000034179390
Q2 HOLDINGS INC,QTWO,UN,Common Stock,Equity,BBG005ZVK9V5,BBG005ZVK9P2,627105876260,EQ0000000034179408
CALIFORNIA RESOURCES CORP,CRC,UN,Common Stock,Equity,BBG0060B3MB7,BBG0060B3M63,627107673711,EQ0000000034200332
STALWART TANKERS INC,STST,UN,Common Stock,Equity,BBG0060CNG44,BBG0060CNFY3,627105219826,EQ0000000034237760
AXALTA COATING SYSTEMS LTD,AXTA,UN,Common Stock,Equity,BBG0070QYRW4,BBG0060CPLJ5,627111255362,EQ0000000034238156
KING DIGITAL ENTERTAINMENT P,KING,UN,Common Stock,Equity,BBG0060HQ214,BBG0060HN0R3,627105251300,EQ0000000034264802
A10 NETWORKS INC,ATEN,UN,Common Stock,Equity,BBG0060K2384,BBG0060K22C1,627105260464,EQ0000000034277720
AUGUSTA RESOURCE CORP-W/I,AZC-W,UN,Common Stock,Equity,BBG00611B9B8,BBG00611B964,627105316492,EQ0000000034309812
C1 FINANCIAL INC,BNK,UN,Common Stock,Equity,BBG006T0CKR7,BBG0062RQ069,627108889317,EQ0000000034376706
DORIAN LPG LTD,LPG,UN,Common Stock,Equity,BBG006476H75,BBG006476H39,627105735879,EQ0000000034488374
LEJU HOLDINGS LTD-ADR,LEJU,UN,ADR,Equity,BBG0064LZ596,BBG0064LZ541,627106528464,EQ0000000034493944
FMC AGRICULTURAL SOLUTIONS A,0961816D,UN,Common Stock,Equity,BBG0064MX024,BBG0064MWZX4,627105757476,EQ0000000034501084
ZOE'S KITCHEN INC,ZOES,UN,Common Stock,Equity,BBG0064MY274,BBG0064MY238,627105757559,EQ0000000034501318
PAYCOM SOFTWARE INC,PAYC,UN,Common Stock,Equity,BBG0064N1072,BBG0064N0ZZ5,627105758048,EQ0000000034501876
SYNCHRONY FINANCIAL,SYF,UN,Common Stock,Equity,BBG00658F3W5,BBG00658F3P3,627105832006,EQ0000000034532234
GLOBAL MARINE TRANSPORT CAPI,GMTL,UN,Closed-End Fund,Equity,BBG0065ZW2K1,BBG0065ZW2D9,627105878712,EQ0000000034584066
DOMINION MIDSTREAM PARTNERS,DM,UN,MLP,Equity,BBG0068FF7T1,BBG0068FF7N7,627106249179,EQ0000000034754582
ARES MANAGEMENT LP,ARES,UN,MLP,Equity,BBG0068KVVG3,BBG0068KVV91,627106272293,EQ0000000034767005
HOEGH LNG PARTNERS LP,HMLP,UN,MLP,Equity,BBG0068RV968,BBG0068RV8Z8,627108885894,EQ0000000034808016
CHEETAH MOBILE INC - ADR,CMCM,UN,ADR,Equity,BBG0068TQ8X2,BBG0068TQ8R9,627106318942,EQ0000000034820730
PBF LOGISTICS LP,PBFX,UN,MLP,Equity,BBG006D9QTY3,BBG00699HCV8,627106765526,EQ0000000034843141
TEKLA HEALTHCARE OPPORTUNITI,THQ,UN,Closed-End Fund,Equity,BBG0069FLDQ3,BBG0069FLDL8,627106380269,EQ0000000034863122
GASLOG PARTNERS LP,GLOP,UN,MLP,Equity,BBG0069J9WJ5,BBG0069J9WB3,627106402021,EQ0000000034877120
PRINCIPAL MARITIME TANKERS C,PMAR,UN,Common Stock,Equity,BBG0069PNGJ0,BBG0069PNGC7,627106436154,EQ0000000034906817
URBAN EDGE PROPERTIES-W/I,UE-W,UN,REIT,Equity,BBG006BFYQT4,BBG006BFYQN0,627106513726,EQ0000000034961708
JUMEI INTERNATIONAL-ADR,JMEI,UN,ADR,Equity,BBG006BFYXQ2,BBG006BFYXK8,627106513826,EQ0000000034961732
PARSLEY ENERGY INC-CLASS A,PE,UN,Common Stock,Equity,BBG006BFYZV1,BBG006BFYZP8,627106513827,EQ0000000034961744
HERITAGE INSURANCE HOLDINGS,HRTG,UN,Common Stock,Equity,BBG006D4PFH4,BBG006D4PF48,627106965496,EQ0000000035083716
ORION ENGINEERED CARBONS HOL,0976098D,UN,Common Stock,Equity,BBG006D8QT93,BBG006D8QKH3,627106753415,EQ0000000035089259
WESTLAKE CHEMICAL PARTNERS L,WLKP,UN,MLP,Equity,BBG006F8Q8M2,BBG006F8Q8B4,627106905127,EQ0000000035162982
VISTA OUTDOOR INC,VSTO,UN,Common Stock,Equity,BBG006F8QZQ8,BBG006F8QZK4,627109272532,EQ0000000035163000
DUFF & PHELPS ENERGY MLP TOT,0977231D,UN,Common Stock,Equity,BBG006F92LP4,BBG006F92LK9,627106910043,EQ0000000035164644
ATENTO SA,ATTO,UN,Common Stock,Equity,BBG006FT0V52,BBG006FT0V16,627106964477,EQ0000000035187628
ECLIPSE RESOURCES CORP,ECR,UN,Common Stock,Equity,BBG006FZD5Y9,BBG006FZD5B4,627106992948,EQ0000000035228635
ZHAOPIN LTD-SPONSORED ADR,ZPIN,UN,ADR,Equity,BBG006G0NHS5,BBG006G0NHM1,627107002597,EQ0000000035239951
CENTURY COMMUNITIES INC,CCS,UN,Common Stock,Equity,BBG006G412V0,BBG006G412Q6,627107021574,EQ0000000035278722
ALIBABA GROUP HOLDING-SP ADR,BABA,UN,ADR,Equity,BBG006G2JVQ7,BBG006G2JVL2,627108209975,EQ0000000035266994
NEXTERA ENERGY PARTNERS LP,NEP,UN,Ltd Part,Equity,BBG006JNW367,BBG006JNW321,627107371736,EQ0000000035475395
ADEPTUS HEALTH INC-CLASS A,ADPT,UN,Common Stock,Equity,BBG006JS1PC4,BBG006JS1NR3,627107439429,EQ0000000035493067
SUMMIT MATERIALS INC,1001526D,UN,Common Stock,Equity,BBG007R7ZQZ5,BBG006K8P6D1,627112508955,EQ0000000035564241
CIVITAS SOLUTIONS INC,CIVI,UN,Common Stock,Equity,BBG006KF7GS7,BBG006KF7GN2,627108588496,EQ0000000035594406
CBRE CLARION MLP SELECT INCO,1002731D,UN,Mutual Fund,Equity,BBG006KJL2B2,BBG006KJL259,627107495119,EQ0000000035612453
TRAVELPORT WORLDWIDE LTD,TVPT,UN,Common Stock,Equity,BBG006LFH6T6,BBG006LFGYQ9,627107631838,EQ0000000035717183
ORION ENGINEERED CARBONS SA,OEC,UN,Common Stock,Equity,BBG006MC4LV0,BBG006MC4LP7,627107723072,EQ0000000035781821
AVOLON HOLDINGS LTD,AVOL,UN,Common Stock,Equity,BBG006MDMLS2,BBG006MDMLN7,627109485060,EQ0000000035792189
FNFV GROUP,FNFV,UN,Tracking Stk,Equity,BBG006N7RZ08,BBG006N7RYV7,627107847156,EQ0000000035864432
FNF GROUP,FNF,UN,Tracking Stk,Equity,BBG006N7S6P4,BBG006N7S6K9,627107847185,EQ0000000035864684
NEW SENIOR INVESTMENT GROUP,SNR,UN,REIT,Equity,BBG006NBCD13,BBG006NBCCW1,627109463360,EQ0000000035873502
ATD CORP,ATD,UN,Common Stock,Equity,BBG006WZRQ97,BBG006NC7B48,627108937791,EQ0000000035882263
SHELL MIDSTREAM PARTNERS LP,SHLX,UN,MLP,Equity,BBG006NJXSP4,BBG006NJXS29,627111146087,EQ0000000035938661
MOBILEYE NV,MBLY,UN,Common Stock,Equity,BBG006NV2YQ7,BBG006NV2Q11,627107947463,EQ0000000035971944
VTTI ENERGY PARTNERS LP,VTTI,UN,MLP,Equity,BBG006NV8T55,BBG006NV8SK0,627107948188,EQ0000000035972790
SMART & FINAL STORES INC,SFS,UN,Common Stock,Equity,BBG006NXMP44,BBG006NXMNX7,627109908073,EQ0000000035988625
TRANSOCEAN PARTNERS LLC,RIGP,UN,MLP,Equity,BBG006PWM619,BBG006PWM5X6,627108105227,EQ0000000035993792
INDEPENDENCE CONTRACT DRILLI,ICD,UN,Common Stock,Equity,BBG006PWRKC1,BBG006PWRK77,627108105515,EQ0000000035993990
CITIZENS FINANCIAL GROUP,CFG,UN,Common Stock,Equity,BBG006Q0HYC1,BBG006Q0HY77,627109484341,EQ0000000035999396
DUFF & PHELPS SELECT ENERGY,DSE,UN,Closed-End Fund,Equity,BBG006Q4Z643,BBG006Q4Z5Z1,627108130871,EQ0000000036054869
WOODSIDE HOMES INC-CLASS A,WDS,UN,Common Stock,Equity,BBG006Q942H1,BBG006Q942B7,627108163106,EQ0000000036099300
NORTHSTAR REALTY FINANCE,NRF,UN,REIT,Equity,BBG006QRCF38,BBG006QRCDZ8,627108202349,EQ0000000036106393
OM ASSET MANAGEMENT PLC,OMAM,UN,Common Stock,Equity,BBG006R4SCX5,BBG006R4SCS1,627108260341,EQ0000000036145365
VALEANT PHARMACEUTICALS-W/I,VRX-W,UN,Common Stock,Equity,BBG006R5MW46,BBG006R5MW00,627108265417,EQ0000000036154269
VANTAGE ENERGY INC,VEI,UN,Common Stock,Equity,BBG006S518N0,BBG006S4LRC1,627108413056,EQ0000000036286071
TOWNSQUARE MEDIA INC,1025512D,UN,Common Stock,Equity,BBG006S6YZ52,BBG006S6YYC7,627109463497,EQ0000000036298072
GOLDMAN SACHS MLP ENERGY REN,GER,UN,Closed-End Fund,Equity,BBG006SY2VY3,BBG006SY2VS0,627108499923,EQ0000000036360246
AAC HOLDINGS INC,AAC,UN,Common Stock,Equity,BBG006T1NZ63,BBG006T1NZ18,627109469840,EQ0000000036400807
EAGLE POINT CREDIT CO INC,ECC,UN,Common Stock,Equity,BBG00729LSV3,BBG006XN8K06,627109686684,EQ0000000036885179
HIGHLAND HEALTHCARE EQUITY I,1045229D,UN,Mutual Fund,Equity,BBG006XT13S8,BBG006XT13L5,627109071360,EQ0000000036926557
GANNETT PUBLISHING ASSETS,1045502D,UN,Common Stock,Equity,BBG006XVD9M3,BBG006XVD9G0,627109085747,EQ0000000036933632
MEDLEY MANAGEMENT INC - A,MDLY,UN,Common Stock,Equity,BBG0070HYY13,BBG0070HYRH1,627109442395,EQ0000000037138531
DIVERSIFIED REAL ASST INC FD,DRA,UN,Closed-End Fund,Equity,BBG0071D0XN6,BBG0071D0XJ1,627109554335,EQ0000000037195466
METALDYNE PERFORMANCE GROUP,MPG,UN,Common Stock,Equity,BBG0071D4367,BBG0071D42V1,627111201126,EQ0000000037196414
FMSA HOLDINGS INC,FMSA,UN,Common Stock,Equity,BBG0071K2YK9,BBG0071D60V3,627110220956,EQ0000000037196570
CONE MIDSTREAM PARTNERS LP,CNNX,UN,MLP,Equity,BBG0071N6522,BBG0071N64T6,627109999126,EQ0000000037248936
ENOVATION CONTROLS INC,ENOV,UN,Common Stock,Equity,BBG00728SN49,BBG00728SMZ7,627109679611,EQ0000000037286000
USD PARTNERS LP,USDP,UN,MLP,Equity,BBG00729LTP8,BBG00729LTJ5,627109686685,EQ0000000037286147
DREYFUS TMT OPPORTUNITIES FU,1066097D,UN,Common Stock,Equity,BBG00749J8X6,BBG00749J8R3,627109967272,EQ0000000037525315
HESS MIDSTREAM PARTNERS LP,HESM,UN,Common Stock,Equity,BBG0076VTG84,BBG0076VTFX8,627110278537,EQ0000000037686162
RESTAURANT BRANDS INTERN,QSR,UN,Common Stock,Equity,BBG007PMX0W6,BBG0076WG2V1,627112217285,EQ0000000037696524
EXMAR ENERGY PARTNERS LP,XMLP,UN,Unit,Equity,BBG0076X6C75,BBG0076X6C20,627110280259,EQ0000000037719876
BLACKROCK SCIENCE & TECH TR,BST,UN,Closed-End Fund,Equity,BBG0077G51X7,BBG0077G51Q5,627111171075,EQ0000000037724107
NUVEEN MN MUNI INC FD,NMS,UN,Closed-End Fund,Equity,BBG0077HT132,BBG0077HT0Y0,627110334624,EQ0000000037780675
NEXPOINT RESIDENTIAL TRUST I,1074525D,UN,REIT,Equity,BBG0077Q6QN0,BBG0077Q6QJ5,627110392673,EQ0000000037844896
COLUMBIA PIPELINE PARTNERS L,CPPL,UN,MLP,Equity,BBG0077Q7HQ6,BBG0077Q6SN6,627110398785,EQ0000000037844908
BOOT BARN HOLDINGS INC,BOOT,UN,Common Stock,Equity,BBG0077SYZZ2,BBG0077SYZV6,627111182083,EQ0000000037855750
PENNTEX MIDSTREAM PARTNERS L,PTXP,UN,Unit,Equity,BBG0077VKSG7,BBG0077VKS86,627110421276,EQ0000000037865759
EHI CAR SERVICES - SPON ADR,EHIC,UN,ADR,Equity,BBG0078SXDV5,BBG0078SXDP2,627110525186,EQ0000000037990460
PRUDENTIAL JENNISON MLP INCO,XJENX,UN,Mutual Fund,Equity,BBG0078XY5P7,BBG0078XY5H6,627110548142,EQ0000000038040317
FIAT CHRYSLER AUTOMOBILES NV,FCAU,UN,Common Stock,Equity,BBG00790SJJ2,BBG0078ZLDG9,627110567494,EQ0000000038051195
INTERCORP FINANCIAL SER INC,IFSP,UN,Common Stock,Equity,BBG0079LJK12,BBG0079LJJX0,627110627093,EQ0000000038090933
NAVIOS MARITIME MIDSTREAM PA,NAP,UN,MLP,Equity,BBG0079Q12Q3,BBG0079Q12K9,627110643022,EQ0000000038127791
ADAMA AGRICULTURAL SOLUTIONS,ADAM,UN,Common Stock,Equity,BBG0079TDG83,BBG0079TDG47,627110731162,EQ0000000038147028
ATLAS ENERGY GROUP LLC,1084045D,UN,Common Stock,Equity,BBG007H0CMT2,BBG007B10C84,627111366791,EQ0000000038162567
POLAR STAR REALTY TRUST INC,PSRT,UN,REIT,Equity,BBG007BBYHG5,BBG007BBYH93,627110752963,EQ0000000038216886
WORKIVA INC,WK,UN,Common Stock,Equity,BBG007GNF447,BBG007BVZ8H9,627111359701,EQ0000000038276223
UBS GROUP AG,UBS,UN,Common Stock,Equity,BBG007DJM575,BBG007DJM539,627111042197,EQ0000000038343190
ENVIVA PARTNERS LP,EVA,UN,Ltd Part,Equity,BBG007FHNKZ2,BBG007FH8JX4,627111183207,EQ0000000038420869
J ALEXANDER'S HOLDINGS INC,JAXH,UN,Common Stock,Equity,BBG007FJZFK2,BBG007FJZFD0,627111189738,EQ0000000038431855
FDO HOLDINGS INC,FND,UN,Common Stock,Equity,BBG007HS9B19,BBG007GJ2F81,627111436115,EQ0000000038593407
RICE MIDSTREAM PARTNERS LP,RMP,UN,MLP,Equity,BBG007HMY321,BBG007HMY2D1,627112282168,EQ0000000038802662
WOORI BANK - SPON ADR,WF,UN,ADR,Equity,BBG007HWGVL6,BBG007HWGVG2,627111454446,EQ0000000038847915
INTERNATIONAL MARKET CENTERS,IMC,UN,Common Stock,Equity,BBG007J22284,BBG007J221X8,627111496546,EQ0000000038942536
AZURE MIDSTREAM PARTNERS LP,AZUR,UN,Ltd Part,Equity,BBG007J6H4D9,BBG007J6H476,627111520909,EQ0000000039031385
AMEC PLC - SPON ADR,AMFW,UN,ADR,Equity,BBG007JNQVL3,BBG007JNQVF0,627111561885,EQ0000000039057572
NUVEEN GLOBAL HIGH INC FD,JGH,UN,Closed-End Fund,Equity,BBG007K9HC07,BBG007K9HBW4,627111655346,EQ0000000039250694
KENON HOLDINGS LTD,KEN,UN,Common Stock,Equity,BBG007LYGFD1,BBG007LYGF78,627111888346,EQ0000000039474458
NUVEEN DOW 30SM DYNAMIC OVER,DIAX,UN,Closed-End Fund,Equity,BBG007PPRJG3,BBG007PPRJ91,627112227012,EQ0000000039932093
NUVEEN GLOBAL HIGH INC F-W/D,JGH/WD,UN,Closed-End Fund,Equity,BBG007PT8KD6,BBG007PT8K73,627112242212,EQ0000000039956967
INFRAREIT INC,HIFR,UN,Common Stock,Equity,BBG007RBMSR5,BBG007RBMSL1,627112535506,EQ0000000040193714
SOL-WIND RENEWABLE POWER LP,SLWD,UN,Ltd Part,Equity,BBG007STKQP3,BBG007STKQJ0,627112722870,EQ0000000040225503
VORNADO REALTY TRUST - W/I,VNO-W,UN,REIT,Equity,BBG007T9FGY4,BBG007T9FGT0,627112767178,EQ0000000040236427
AAR CORP,AIR,UN,Common Stock,Equity,BBG000BBGS03,BBG000BBGQF1,627065738703,EQ0010000100001000
ABBOTT LABORATORIES,ABT,UN,Common Stock,Equity,BBG000B9ZZG4,BBG000B9ZXB4,627065738615,EQ0010000200001000
ADAMS EXPRESS COMPANY,ADX,UN,Closed-End Fund,Equity,BBG000BB8PZ0,BBG000BB8MR6,627065738660,EQ0010000800060000
ADVANCED MICRO DEVICES,AMD,UN,Common Stock,Equity,BBG000BBQG80,BBG000BBQCY0,627065738745,EQ0010001000001000
AEGON N.V.-NY REG SHR,AEG,UN,NY Reg Shrs,Equity,BBG000CKQTN4,BBG000CKQSN6,627065753126,EQ0010001200009000
AFLAC INC,AFL,UN,Common Stock,Equity,BBG000BBBRC7,BBG000BBBNC6,627065738676,EQ0010001500001000
TERRA NITROGEN COMPANY LP,TNH,UN,MLP,Equity,BBG000C11N29,BBG000C11JB8,627065744179,EQ0010001600001000
AIR PRODUCTS & CHEMICALS INC,APD,UN,Common Stock,Equity,BBG000BC4LR0,BBG000BC4JJ4,627065738804,EQ0010001900001000
AIRGAS INC,ARG,UN,Common Stock,Equity,BBG000BC8JR1,BBG000BC8G88,627065738823,EQ0010002100001000
ALASKA AIR GROUP INC,ALK,UN,Common Stock,Equity,BBG000BBL222,BBG000BBL0Y1,627065738722,EQ0010002400001000
ALBANY INTL CORP-CL A,AIN,UN,Common Stock,Equity,BBG000BRWZ68,BBG000BRWWH3,627065740944,EQ0010002500002000
ALCATEL-LUCENT-SPONSORED ADR,ALU,UN,ADR,Equity,BBG000CS5ZX5,BBG000CS5YK2,627065754544,EQ0010002900009000
ALEXANDER'S INC,ALX,UN,REIT,Equity,BBG000BBNNW1,BBG000BBNLK8,627065738732,EQ0010003300001000
ALLEGHANY CORP,Y,UN,Common Stock,Equity,BBG000BX6CH3,BBG000BX6BJ3,627065741661,EQ0010003400001000
ALLERGAN INC,AGN,UN,Common Stock,Equity,BBG000BHQ3T3,BBG000BHQ1H0,627065739553,EQ0010003800001000
ALLIANT TECHSYSTEMS INC,ATK,UN,Common Stock,Equity,BBG000C4VXD6,BBG000C4VW39,627065750050,EQ0010004000001000
ALCOA INC,AA,UN,Common Stock,Equity,BBG000B9WJM6,BBG000B9WH86,627065738602,EQ0010004600001000
HONEYWELL INTERNATIONAL INC,HON,UN,Common Stock,Equity,BBG000H559K2,BBG000H556T9,627065812207,EQ0010004300001000
BARRICK GOLD CORP,ABX,UN,Common Stock,Equity,BBG000BB0BD3,BBG000BB07P9,627065738617,EQ0010005500001001
ABM INDUSTRIES INC,ABM,UN,Common Stock,Equity,BBG000B9Z0B6,BBG000B9YYH7,627065738611,EQ0010005600001000
AMERICAN ELECTRIC POWER,AEP,UN,Common Stock,Equity,BBG000BB9NG5,BBG000BB9KF2,627065738666,EQ0010006000001000
AMERICAN EXPRESS CO,AXP,UN,Common Stock,Equity,BBG000BCR153,BBG000BCQZS4,627065738893,EQ0010006100001000
AMERICAN INTERNATIONAL GROUP,AIG,UN,Common Stock,Equity,BBG000BBF265,BBG000BBDZG3,627065738699,EQ0010006700001000
HESS CORP,HES,UN,Common Stock,Equity,BBG000BBD2Z5,BBG000BBD070,627065738690,EQ0010007800001000
AMPCO-PITTSBURGH CORP,AP,UN,Common Stock,Equity,BBG000BC22L0,BBG000BC20T6,627065738797,EQ0010008800001000
AMREP CORP,AXR,UN,Common Stock,Equity,BBG000BCRD48,BBG000BCRB60,627065738894,EQ0010009200001000
ANADARKO PETROLEUM CORP,APC,UN,Common Stock,Equity,BBG000BC43D5,BBG000BC40Y8,627065738802,EQ0010009600001000
ANN INC,ANN,UN,Common Stock,Equity,BBG000C9N974,BBG000C9N6Q9,627065751339,EQ0010010000001000
AON PLC,AON,UN,Common Stock,Equity,BBG000BC17L0,BBG000BC15S7,627065738795,EQ0010010300001000
APACHE CORP,APA,UN,Common Stock,Equity,BBG000BC2FG7,BBG000BC2C10,627065738798,EQ0010010400001000
ARCHER-DANIELS-MIDLAND CO,ADM,UN,Common Stock,Equity,BBG000BB7059,BBG000BB6WG8,627065738651,EQ0010010900001000
ARROW ELECTRONICS INC,ARW,UN,Common Stock,Equity,BBG000BCD5L1,BBG000BCD3D5,627065738835,EQ0010011500001000
ASA GOLD AND PRECIOUS METALS,ASA,UN,Closed-End Fund,Equity,BBG000BCDY65,BBG000BCDWN0,627065738837,EQ0010011900060000
ASHLAND INC,ASH,UN,Common Stock,Equity,BBG000BCHHT3,BBG000BCHG15,627065738847,EQ0010012200001000
AGL RESOURCES INC,GAS,UN,Common Stock,Equity,BBG000BCKF86,BBG000BCKC47,627065738865,EQ0010012700001000
ATMOS ENERGY CORP,ATO,UN,Common Stock,Equity,BBG000BRNJ37,BBG000BRNGM2,627065740901,EQ0010013100001000
REX AMERICAN RESOURCES CORP,REX,UN,Common Stock,Equity,BBG000D2ZLC2,BBG000D2ZK61,627065757867,EQ0010013300001000
AUTOZONE INC,AZO,UN,Common Stock,Equity,BBG000C7MR60,BBG000C7LMS8,627065750960,EQ0010013800001000
AVERY DENNISON CORP,AVY,UN,Common Stock,Equity,BBG000BCQ742,BBG000BCQ4P6,627065738888,EQ0010014100001000
AVNET INC,AVT,UN,Common Stock,Equity,BBG000BCPCY9,BBG000BCPB71,627065738885,EQ0010014200001000
AVON PRODUCTS INC,AVP,UN,Common Stock,Equity,BBG000BCP0C9,BBG000BCNYT9,627065738884,EQ0010014300001000
BAKER HUGHES INC,BHI,UN,Common Stock,Equity,BBG000BD4XT0,BBG000BD4VG8,627065738954,EQ0010014700001000
BALL CORP,BLL,UN,Common Stock,Equity,BBG000BDDPK6,BBG000BDDNH5,627065738984,EQ0010014900001000
BANCO BILBAO VIZCAYA-SP ADR,BBVA,UN,ADR,Equity,BBG000BXD4Z3,BBG000BXD232,627065741695,EQ0010015500009000
BANCO SANTANDER SA-SPON ADR,SAN,UN,ADR,Equity,BBG000BTJTB7,BBG000BTJS47,627065741220,EQ0010015800009000
BANK OF HAWAII CORP,BOH,UN,Common Stock,Equity,BBG000C8DC25,BBG000C8D8G9,627065751128,EQ0010015900001000
